[﻿༄༅། ཁྲེགས་གཅོད་བསྡུད་པ་བཞུགས་སྷོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱན་མ_50_],﻿༄༅། ཁྲེགས་གཅོད་བསྡུད་པ་བཞུགས་སྷོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱན་མ_50_,﻿ཁྲེགས་གཅོད་བསྡུས་པ་བཞུགས་སོ།༄༄༄། །​ རྒྱ་གར་སྐད་དུ། ས་མ་བ་ཏཱ་ན་མ_25_,﻿༄༄། །​ རྒྱ་གར་སྐད་དུ། སམཔཱཏནམ_25_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[གནས་བ_50_],གནས་བ_50_,གནས་པ_25_,གང་གནས་པ_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[ཚོར_100_],ཚོར_100_,ཚོར_100_,ཚོར_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བཤད་_75_],བཤད་_75_,བཤད་_75_,ཤར་_25_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གང་_100_],གང་_100_,གང་_100_,གང་_100_
[ཐོབ་_100_],ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཁྲུལ་_100_],འཁྲུལ་_100_,འཁྲུལ་_100_,འཁྲུལ་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[ཐ་_100_],ཐ་_100_,ཐ་_100_,ཐ་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[ཐོག་_100_],ཐོག་_100_,ཐོག་_100_,ཐོག་_100_
[མའི་_50_],མའི་_50_,མ་_50_,མ་_50_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[གསལ_100_],གསལ_100_,གསལ_100_,གསལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྣང་_100_],སྣང་_100_,སྣང་_100_,སྣང་_100_
[བྱེད་_100_],བྱེད་_100_,བྱེད་_100_,བྱེད་_100_
[བསྡུ་_100_],བསྡུ་_100_,བསྡུ་_100_,བསྡུ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[རྨུགས་_100_],རྨུགས་_100_,རྨུགས་_100_,རྨུགས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[དཀར་_100_],དཀར་_100_,དཀར་_100_,དཀར་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[སུ་_100_],སུ་_100_,སུ་_100_,སུ་_100_
[བཞག_100_],བཞག_100_,བཞག_100_,བཞག_100_
[། _50_],། _50_,།_50_,།_50_
[ལམ་_100_],ལམ་_100_,ལམ་_100_,ལམ་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[བཞག་_100_],བཞག་_100_,བཞག་_100_,བཞག་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གཞི་_100_],གཞི་_100_,གཞི་_100_,གཞི་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[བསྐྱལ_100_],བསྐྱལ_100_,བསྐྱལ_100_,བསྐྱལ_100_
[། །​བསྟས་_75_],། །​བསྟས་_75_,། །​ བལྟས་_25_,། །​བསྟས་_75_
[མཐོང་_100_],མཐོང་_100_,མཐོང་_100_,མཐོང་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[སྣང་_100_],སྣང་_100_,སྣང་_100_,སྣང་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བསྒྱུར་_100_],བསྒྱུར་_100_,བསྒྱུར་_100_,བསྒྱུར་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[བཅད་_100_],བཅད་_100_,བཅད་_100_,བཅད་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[འགྲུབ_100_],འགྲུབ_100_,འགྲུབ_100_,འགྲུབ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཟས་_100_],ཟས་_100_,ཟས་_100_,ཟས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གོས་_100_],གོས་_100_,གོས་_100_,གོས་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[འགྲོ་_100_],འགྲོ་_100_,འགྲོ་_100_,འགྲོ་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[རྟ_100_],རྟ_100_,རྟ_100_,རྟ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བཅུད་_100_],བཅུད་_100_,བཅུད་_100_,བཅུད་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[གྲིལ་_100_],གྲིལ་_100_,གྲིལ་_100_,གྲིལ་_100_
[བས་_100_],བས་_100_,བས་_100_,བས་_100_
[ཤེས་_100_],ཤེས་_100_,ཤེས་_100_,ཤེས་_100_
[བས་_75_],བས་_75_,བས་_75_,པས་_25_
[ན_100_],ན_100_,ན_100_,ན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འགྱུར་_100_],འགྱུར་_100_,འགྱུར་_100_,འགྱུར་_100_
[གྱུར་_100_],གྱུར་_100_,གྱུར་_100_,གྱུར་_100_
[ཐོབ་_100_],ཐོབ་_100_,ཐོབ་_100_,ཐོབ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_
[པའི་_75_],པའི་_75_,པའི་_75_,པ་ནི་_25_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[མཐའ_100_],མཐའ_100_,མཐའ_100_,མཐའ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཁྲེགས་_100_],ཁྲེགས་_100_,ཁྲེགས་_100_,ཁྲེགས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[བཅད་_75_],བཅད་_75_,བཅད་_75_,གཅད་_25_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[རྫོགས_100_],རྫོགས_100_,རྫོགས_100_,རྫོགས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[དཔའ་_100_],དཔའ་_100_,དཔའ་_100_,དཔའ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[གཞན་_100_],གཞན་_100_,གཞན་_100_,གཞན་_100_
[གྱིས་བགེགས_75_],གྱིས་བགེགས_75_,གྱིས་བགེགས_75_,གྱི་གེགས_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཚད་_100_],ཚད་_100_,ཚད་_100_,ཚད་_100_
[ལྡན་_100_],ལྡན་_100_,ལྡན་_100_,ལྡན་_100_
[བླ་_100_],བླ་_100_,བླ་_100_,བླ་_100_
[མས་_100_],མས་_100_,མས་_100_,མས་_100_
[མཁྱེན་_100_],མཁྱེན་_100_,མཁྱེན་_100_,མཁྱེན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ལ_100_],ལ_100_,ལ_100_,ལ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ལེགས་_100_],ལེགས་_100_,ལེགས་_100_,ལེགས་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[བྲིས་_100_],བྲིས་_100_,བྲིས་_100_,བྲིས་_100_
[གཅིག་དད་_50_],གཅིག་དད་_50_,གཅིག་དང་_25_,ཤིག་དད་_25_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན_100_],ཅན_100_,ཅན_100_,ཅན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདིས་_100_],འདིས་_100_,འདིས་_100_,འདིས་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[འཁོར་_100_],འཁོར་_100_,འཁོར་_100_,འཁོར་_100_
[བའི་_100_],བའི་_100_,བའི་_100_,བའི་_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_
[དུ་_75_],དུ་_75_,དུ་_75_,དུས་_25_
[ཤེས_100_],ཤེས_100_,ཤེས_100_,ཤེས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བྱ་_100_],བྱ་_100_,བྱ་_100_,བྱ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[རྫོགས་_100_],རྫོགས་_100_,རྫོགས་_100_,རྫོགས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[རྣལ་_100_],རྣལ་_100_,རྣལ་_100_,རྣལ་_100_
[འབྱོར་_100_],འབྱོར་_100_,འབྱོར་_100_,འབྱོར་_100_
[པ_100_],པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ནས་_100_],ནས་_100_,ནས་_100_,ནས་_100_
[གསང་_100_],གསང་_100_,གསང་_100_,གསང་_100_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[དཔའ་_100_],དཔའ་_100_,དཔའ་_100_,དཔའ་_100_
[ཆེ_100_],ཆེ_100_,ཆེ_100_,ཆེ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྟོན་_100_],སྟོན་_100_,སྟོན་_100_,སྟོན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཉིད་_100_],ཉིད་_100_,ཉིད་_100_,ཉིད་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[བསྟན་_75_],བསྟན་_75_,བསྟན་_75_,ཞུས་_25_
[པ_100_],པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཀྱཱཻ་_75_],ཀྱཱཻ་_75_,ཀྱཱཻ་_75_,ཀྱེ་_25_
[ཀྱེ་_100_],ཀྱེ་_100_,ཀྱེ་_100_,ཀྱེ་_100_
[སྟོན་_100_],སྟོན་_100_,སྟོན་_100_,སྟོན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྡོ་_100_],རྡོ་_100_,རྡོ་_100_,རྡོ་_100_
[རྗེ་_100_],རྗེ་_100_,རྗེ་_100_,རྗེ་_100_
[འཆང་_100_],འཆང་_100_,འཆང་_100_,འཆང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་གི་གཞི་_50_],རང་གི་གཞི་_50_,རང་གི་གཞན་_25_,རང་བཞིན་_25_
[དག་_100_],དག་_100_,དག་_100_,དག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[ན_100_],ན_100_,ན_100_,ན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ལམ་_100_],ལམ་_100_,ལམ་_100_,ལམ་_100_
[དུ་_100_],དུ་_100_,དུ་_100_,དུ་_100_
[ཇི་_100_],ཇི་_100_,ཇི་_100_,ཇི་_100_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[བསླང་_75_],བསླང་_75_,བསླང་_75_,བླང་_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_
[ལྟ་_75_],ལྟ་_75_,ལྟ་_75_,ལ་_25_
[བདག་_100_],བདག་_100_,བདག་_100_,བདག་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[ཞུ་_100_],ཞུ་_100_,ཞུ་_100_,ཞུ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[བགྱིད_100_],བགྱིད_100_,བགྱིད_100_,བགྱིད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྟོན་_100_],སྟོན་_100_,སྟོན་_100_,སྟོན་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[གསུང་_75_],གསུང་_75_,གསུང་_75_,གསུངས་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཅན་ཆེ_75_],ཅན་ཆེ_75_,ཅན་ཆེ_75_,དཔའ་ཆེན_25_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[ནི་_100_],ནི་_100_,ནི་_100_,ནི་_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_
[ལྟར་_100_],ལྟར་_100_,ལྟར་_100_,ལྟར་_100_
[ཡ་_100_],ཡ་_100_,ཡ་_100_,ཡ་_100_
[མཚན་_100_],མཚན་_100_,མཚན་_100_,མཚན་_100_
[ཅན_100_],ཅན_100_,ཅན_100_,ཅན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ཐམས་_100_],ཐམས་_100_,ཐམས་_100_,ཐམས་_100_
[ཅད་_100_],ཅད་_100_,ཅད་_100_,ཅད་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[གནད_100_],གནད_100_,གནད_100_,གནད_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སངས་_100_],སངས་_100_,སངས་_100_,སངས་_100_
[རྒྱས་_100_],རྒྱས་_100_,རྒྱས་_100_,རྒྱས་_100_
[གཞན་_100_],གཞན་_100_,གཞན་_100_,གཞན་_100_
[གྱིས་_100_],གྱིས་_100_,གྱིས་_100_,གྱིས་_100_
[མ་_100_],མ་_100_,མ་_100_,མ་_100_
[གསུངས་_100_],གསུངས་_100_,གསུངས་_100_,གསུངས་_100_
[པའི_100_],པའི_100_,པའི_100_,པའི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དོན་_100_],དོན་_100_,དོན་_100_,དོན་_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_
[ངས་_100_],ངས་_100_,ངས་_100_,ངས་_100_
[བསྟན་_100_],བསྟན་_100_,བསྟན་_100_,བསྟན་_100_
[ཁྱོད་_100_],ཁྱོད་_100_,ཁྱོད་_100_,ཁྱོད་_100_
[ཀྱི་_75_],ཀྱི་_75_,ཀྱི་_75_,ཀྱིས་_25_
[ཉོན_100_],ཉོན_100_,ཉོན_100_,ཉོན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྤྱི་_100_],སྤྱི་_100_,སྤྱི་_100_,སྤྱི་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[གི་_100_],གི་_100_,གི་_100_,གི་_100_
[ཁྱད་_100_],ཁྱད་_100_,ཁྱད་_100_,ཁྱད་_100_
[པར་_100_],པར་_100_,པར་_100_,པར་_100_
[ལས_100_],ལས_100_,ལས_100_,ལས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཐོག་_75_],ཐོག་_75_,ཐོག་_75_,ཐེག་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[ཐེ་_100_],ཐེ་_100_,ཐེ་_100_,ཐེ་_100_
[ཚོམ་_100_],ཚོམ་_100_,ཚོམ་_100_,ཚོམ་_100_
[ས_100_],ས_100_,ས_100_,ས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[འདི་_100_],འདི་_100_,འདི་_100_,འདི་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[མེད་པ་_75_],མེད་པ་_75_,མེད་_25_,མེད་པ་_75_
[རྟོགས་_100_],རྟོགས་_100_,རྟོགས་_100_,རྟོགས་_100_
[པའི_100_],པའི_100_,པའི_100_,པའི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[ལས་_100_],ལས་_100_,ལས་_100_,ལས་_100_
[གྱུ་_75_],གྱུ་_75_,གྱུ་_75_,འགྱུ་བ་_25_
[ཡང་_100_],ཡང་_100_,ཡང་_100_,ཡང་_100_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_
[ན_100_],ན_100_,ན_100_,ན_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[འགྱུ་_100_],འགྱུ་_100_,འགྱུ་_100_,འགྱུ་_100_
[ས་_100_],ས་_100_,ས་_100_,ས་_100_
[གཞིག་_100_],གཞིག་_100_,གཞིག་_100_,གཞིག་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[དང་_100_],དང་_100_,དང་_100_,དང་_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དེ་_100_],དེ་_100_,དེ་_100_,དེ་_100_
[ཡིས་_100_],ཡིས་_100_,ཡིས་_100_,ཡིས་_100_
[རྗེས་_100_],རྗེས་_100_,རྗེས་_100_,རྗེས་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[གར་_100_],གར་_100_,གར་_100_,གར་_100_
[སོང་_100_],སོང་_100_,སོང་_100_,སོང་_100_
[གནས_100_],གནས_100_,གནས_100_,གནས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[འདུས་_100_],འདུས་_100_,འདུས་_100_,འདུས་_100_
[པས་_100_],པས་_100_,པས་_100_,པས་_100_
[སྤྲོས་_75_],སྤྲོས་_75_,སྤྲོས་_75_,སྒྲོས་_25_
[ཟད་_100_],ཟད་_100_,ཟད་_100_,ཟད་_100_
[པ_100_],པ_100_,པ_100_,པ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཚིག་_100_],ཚིག་_100_,ཚིག་_100_,ཚིག་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[བ་_50_],བ་_50_,པ་_50_,པ་_50_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[དུས་_100_],དུས་_100_,དུས་_100_,དུས་_100_
[ན་_100_],ན་_100_,ན་_100_,ན་_100_
[གློད་_100_],གློད་_100_,གློད་_100_,གློད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཡིས_100_],ཡིས_100_,ཡིས_100_,ཡིས_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རླུང་_100_],རླུང་_100_,རླུང་_100_,རླུང་_100_
[ལ་_100_],ལ་_100_,ལ་_100_,ལ་_100_
[མཁས་_100_],མཁས་_100_,མཁས་_100_,མཁས་_100_
[བ་_50_],བ་_50_,པ་_50_,པ་_50_
[ཁོ་_100_],ཁོ་_100_,ཁོ་_100_,ཁོ་_100_
[ནའོ_100_],ནའོ_100_,ནའོ_100_,ནའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[དྲན་_100_],དྲན་_100_,དྲན་_100_,དྲན་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[འགྱུས་_100_],འགྱུས་_100_,འགྱུས་_100_,འགྱུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[སྙིང་_50_],སྙིང་_50_,སྙིང་པོ་_50_,སྙིང་པོ་_50_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[རང་_100_],རང་_100_,རང་_100_,རང་_100_
[སོར་_100_],སོར་_100_,སོར་_100_,སོར་_100_
[གཞག་_75_],གཞག་_75_,གཞག་_75_,བཞག་_25_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཁོ་_100_],ཁོ་_100_,ཁོ་_100_,ཁོ་_100_
[ནའོ_100_],ནའོ_100_,ནའོ_100_,ནའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཡུལ་_100_],ཡུལ་_100_,ཡུལ་_100_,ཡུལ་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[བསྡུས་_100_],བསྡུས་_100_,བསྡུས་_100_,བསྡུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཐད་_100_],ཐད་_100_,ཐད་_100_,ཐད་_100_
[ཁར་_75_],ཁར་_75_,ཁར་_75_,ཀར་_25_
[བཅད་_100_],བཅད་_100_,བཅད་_100_,བཅད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཁོ་_100_],ཁོ་_100_,ཁོ་_100_,ཁོ་_100_
[ནའོ_100_],ནའོ_100_,ནའོ_100_,ནའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གནས་_100_],གནས་_100_,གནས་_100_,གནས་_100_
[ལུགས་_100_],ལུགས་_100_,ལུགས་_100_,ལུགས་_100_
[བསྡུས་_100_],བསྡུས་_100_,བསྡུས་_100_,བསྡུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[སེམས་_100_],སེམས་_100_,སེམས་_100_,སེམས་_100_
[བྱུང་_100_],བྱུང་_100_,བྱུང་_100_,བྱུང་_100_
[བཙལ་_100_],བཙལ་_100_,བཙལ་_100_,བཙལ་_100_
[བ་_100_],བ་_100_,བ་_100_,བ་_100_
[ཁོ་_100_],ཁོ་_100_,ཁོ་_100_,ཁོ་_100_
[ནའོ_100_],ནའོ_100_,ནའོ_100_,ནའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[གྲོལ་_100_],གྲོལ་_100_,གྲོལ་_100_,གྲོལ་_100_
[ལུགས་_100_],ལུགས་_100_,ལུགས་_100_,ལུགས་_100_
[བསྡུས་_100_],བསྡུས་_100_,བསྡུས་_100_,བསྡུས་_100_
[པའི་_100_],པའི་_100_,པའི་_100_,པའི་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​།_100_],། །​།_100_,། །​།_100_,། །​།_100_
[བྱས་_100_],བྱས་_100_,བྱས་_100_,བྱས་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[མེད་_100_],མེད་_100_,མེད་_100_,མེད་_100_
[པ་_100_],པ་_100_,པ་_100_,པ་_100_
[ཁོ་_100_],ཁོ་_100_,ཁོ་_100_,ཁོ་_100_
[ནའོ_100_],ནའོ_100_,ནའོ_100_,ནའོ_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[ཤར་_100_],ཤར་_100_,ཤར་_100_,ཤར་_100_
[ལུགས་_100_],ལུགས་_100_,ལུགས་_100_,ལུགས་_100_
[རྣམས་_100_],རྣམས་_100_,རྣམས་_100_,རྣམས་_100_
[ཀྱི་_100_],ཀྱི་_100_,ཀྱི་_100_,ཀྱི་_100_
[སྙིང་_100_],སྙིང་_100_,སྙིང་_100_,སྙིང་_100_
[པོ་_100_],པོ་_100_,པོ་_100_,པོ་_100_
[ནི_100_],ནི_100_,ནི_100_,ནི_100_
[། །​_100_],། །​_100_,། །​_100_,། །​_100_
[བལྟས་_100_],བལྟས་_100_,བལྟས་_100_,བལྟས་_100_
